"Indirizzo","Codice di stato","Stato","html 1","text 1"
"https://lookeronline.com/products/polaroid-pld-2129-s-fll-pld-2129-s-matte-blue-blue","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2129/S FLL/C3 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2129/S FLL/C3 
"
"https://lookeronline.com/products/david-beckham-db-7065-f-s-2f7-db-7065-f-s-gold-grey-blue","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/david-beckham-sunglasses"">David Beckham Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> David Beckham 7065/F/S 2F7/KU </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      David Beckham Sunglasses
    
     >  
  
  
   David Beckham 7065/F/S 2F7/KU 
"
"https://lookeronline.com/products/polaroid-2151-s-6ht-m9","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2151/S 6HT/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2151/S 6HT/M9 
"
"https://lookeronline.com/products/polaroid-pld-2124-s-08a-pld-2124-s-black-grey-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2124/S 08A/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2124/S 08A/M9 
"
"https://lookeronline.com/products/carrera-306-s-086","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 306/S 086/QT </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 306/S 086/QT 
"
"https://lookeronline.com/products/david-beckham-7099-s-asa-9o","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/david-beckham-sunglasses"">David Beckham Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> David Beckham 7099/S ASA/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      David Beckham Sunglasses
    
     >  
  
  
   David Beckham 7099/S ASA/9O 
"
"https://lookeronline.com/products/chiara-ferragni-7023-s-vk6-ir","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/chiara-ferragni-sunglasses"">Chiara Ferragni Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Chiara Ferragni 7023/S VK6/IR </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Chiara Ferragni Sunglasses
    
     >  
  
  
   Chiara Ferragni 7023/S VK6/IR 
"
"https://lookeronline.com/products/polaroid-pld-2123-s-08a-pld-2123-s-black-grey-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2123/S 08A/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2123/S 08A/M9 
"
"https://lookeronline.com/products/polaroid-pld-7041-s-0vk-pld-7041-s-matte-black-blue-c3-grey-polarized","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 7041/S 0VK/C3 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 7041/S 0VK/C3 
"
"https://lookeronline.com/products/polaroid-4137-s-0uc-red-havana-uc","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 4137/S 0UC/UC </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 4137/S 0UC/UC 
"
"https://lookeronline.com/products/marc-jacobs-marc-577-s-807-marc-577-s-black-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 577/S 807/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 577/S 807/9O 
"
"https://lookeronline.com/products/carrera-1050-s-2m2-black-gold-ha","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 1050/S 2M2/HA </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 1050/S 2M2/HA 
"
"https://lookeronline.com/products/david-beckham-1111-s-b4l-ir","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/david-beckham-sunglasses"">David Beckham Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> David Beckham 1111/S B4L/IR </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      David Beckham Sunglasses
    
     >  
  
  
   David Beckham 1111/S B4L/IR 
"
"https://lookeronline.com/products/marc-jacobs-645-s-b1p-dg","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 645/S B1P/DG </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 645/S B1P/DG 
"
"https://lookeronline.com/products/carrera-1056-s-80s","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 1056/S 80S/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 1056/S 80S/9O 
"
"https://lookeronline.com/products/carrera-274-s-003-carrera-274-s-matte-black-m9-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 274/S 003/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 274/S 003/M9 
"
"https://lookeronline.com/products/polaroid-6191-s-mvu-m9","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 6191/S MVU/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 6191/S MVU/M9 
"
"https://lookeronline.com/products/marc-jacobs-mj-1073-s-pjp-9o","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 1073/S PJP/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 1073/S PJP/9O 
"
"https://lookeronline.com/products/marc-jacobs-marc-415-s-003-marc-415-s-matte-black-ir-grey","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 415/S 003/IR </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 415/S 003/IR 
"
"https://lookeronline.com/collections/carrera-ducati?page=2&sort_by=created-descending","200","OK","",""
"https://lookeronline.com/products/carrera-8058-s-807-black","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 8058/S 807/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 8058/S 807/9O 
"
"https://lookeronline.com/products/carrera-endurance65-n-807-endurance65-n-black-9o-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera ENDURANCE65/N 807/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera ENDURANCE65/N 807/9O 
"
"https://lookeronline.com/products/marc-jacobs-688-s-06j-gb","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 688/S 06J/GB </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 688/S 06J/GB 
"
"https://lookeronline.com/products/polaroid-pld-2041-s-fae-pld-2041-s-ruthenium-matte-black-grey-polarized","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2041/S FAE/Y2 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2041/S FAE/Y2 
"
"https://lookeronline.com/products/polaroid-pld-6175-s-b3v-pld-6175-s-violet-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 6175/S B3V/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 6175/S B3V/M9 
"
"https://lookeronline.com/products/carrera-8055-s-807-carrera-8055-s-black-ir-grey","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 8055/S 807/IR </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 8055/S 807/IR 
"
"https://lookeronline.com/products/polaroid-4152-s-086-sp","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 4152/S 086/SP </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 4152/S 086/SP 
"
"https://lookeronline.com/products/marc-jacobs-688-s-rhl-9o","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 688/S RHL/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 688/S RHL/9O 
"
"https://lookeronline.com/products/polaroid-pld-2085-s-086-pld-2085-s-dark-havana-grey-polarized","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2085/S 086/C3 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2085/S 086/C3 
"
"https://lookeronline.com/products/polaroid-pld-4111-s-x-807-pld-4111-s-x-black-m9-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 4111/S/X 807/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 4111/S/X 807/M9 
"
"https://lookeronline.com/products/marc-jacobs-658-s-08a-wj","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 658/S 08A/WJ </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 658/S 08A/WJ 
"
"https://lookeronline.com/collections/polaroid-sunglasses?page=26&sort_by=created-descending","200","OK","",""
"https://lookeronline.com/products/polaroid-4148-g-s-x-7zj-uc","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 4148/G/S/X 7ZJ/UC </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 4148/G/S/X 7ZJ/UC 
"
"https://lookeronline.com/products/marc-jacobs-mj-1046-s-807-mj-1046-s-black-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 1046/S 807/9O </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 1046/S 807/9O 
"
"https://lookeronline.com/products/polaroid-pld-6170-s-807-pld-6170-s-black-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 6170/S 807/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 6170/S 807/M9 
"
"https://lookeronline.com/products/marc-jacobs-1094-s-b3v-gb","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 1094/S B3V/GB </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 1094/S B3V/GB 
"
"https://lookeronline.com/products/carrera-301-s-086","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-sunglasses"">Carrera Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera 301/S 086/9K </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Sunglasses
    
     >  
  
  
   Carrera 301/S 086/9K 
"
"https://lookeronline.com/products/marc-jacobs-659-s-35j-ha","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
    
  
  
    
      <a href=""/collections/marc-jacobs-sunglasses"">Marc Jacobs Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Marc Jacobs 659/S 35J/HA </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
    
  
  
    
      Marc Jacobs Sunglasses
    
     >  
  
  
   Marc Jacobs 659/S 35J/HA 
"
"https://lookeronline.com/products/polaroid-pld-2129-s-n6t-pld-2129-s-matte-black-pink-grey-shaded","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2129/S N6T/M9 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2129/S N6T/M9 
"
"https://lookeronline.com/collections/carrera-sunglasses?page=5&sort_by=created-descending","200","OK","",""
"https://lookeronline.com/products/polaroid-2139-s-fll-c3","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2139/S FLL/C3 </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2139/S FLL/C3 
"
"https://lookeronline.com/products/carrera-ducati-carduc-001-s-003-carduc-001-s-matte-black-uc-green-polarized","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/carrera-ducati-sunglasses"">Carrera Ducati Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Carrera Ducati 001/S 003/UC </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Carrera Ducati Sunglasses
    
     >  
  
  
   Carrera Ducati 001/S 003/UC 
"
"https://lookeronline.com/products/polaroid-2144-g-s-x-j5g-5x","200","OK","
  <a href=""/"">LookerOnline</a>
  <span> > </span>
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      <!-- <a href=""/collections/sunglasses"">Sunglasses</a> 
      <span> > </span> -->
    
  
  
    
      <a href=""/collections/polaroid-sunglasses"">Polaroid Sunglasses</a>
    
    <span> > </span> 
  
  
  <span> Polaroid 2144/G/S/X J5G/5X </span>
","
  LookerOnline
   > 
  
    
  
    
  
    
  
    
  
    
  
    
  
    
      
    
  
  
    
      Polaroid Sunglasses
    
     >  
  
  
   Polaroid 2144/G/S/X J5G/5X 
"
